CustomerID,cluster
15269.0,0
15270.0,1
15271.0,0
15272.0,2
15274.0,0
15275.0,0
15276.0,0
15277.0,0
15279.0,0
15280.0,0
15281.0,1
15286.0,2
15287.0,2
15288.0,2
15289.0,0
15290.0,1
15292.0,2
15296.0,1
15297.0,0
15298.0,1
15299.0,1
15300.0,2
15301.0,1
15303.0,0
15304.0,0
15306.0,2
15307.0,0
15308.0,2
15312.0,2
15314.0,0
15315.0,2
15318.0,0
15319.0,0
15320.0,0
15321.0,1
15322.0,2
15325.0,2
15326.0,0
15327.0,0
15329.0,2
15330.0,0
15333.0,2
15334.0,0
15335.0,0
15339.0,0
15341.0,1
15342.0,0
15343.0,0
15344.0,0
15345.0,0
15346.0,0
15347.0,0
15348.0,0
15349.0,2
15350.0,0
15351.0,2
15353.0,0
15355.0,0
15356.0,2
15360.0,0
15361.0,0
15363.0,2
15364.0,0
15365.0,1
15366.0,2
15367.0,1
15368.0,2
15370.0,1
15372.0,1
15373.0,0
15374.0,0
15376.0,2
15379.0,1
15380.0,2
15381.0,0
15384.0,2
15385.0,2
15386.0,0
15388.0,0
15392.0,0
15393.0,2
15394.0,2
15395.0,0
15396.0,2
15397.0,0
15398.0,0
15399.0,2
15400.0,0
15402.0,2
15405.0,2
15406.0,2
15407.0,2
15408.0,2
15410.0,2
15411.0,2
15412.0,0
15414.0,0
15415.0,2
15416.0,1
15417.0,2
15419.0,0
15421.0,0
15422.0,2
15423.0,0
15424.0,0
15426.0,2
15427.0,2
15428.0,2
15429.0,2
15432.0,0
15433.0,2
15434.0,0
15435.0,2
15436.0,2
15437.0,0
15438.0,2
15440.0,2
15442.0,0
15443.0,1
15444.0,0
15445.0,2
15447.0,2
15448.0,0
15449.0,0
15450.0,0
15452.0,2
15453.0,2
15454.0,2
15456.0,0
15457.0,0
15458.0,0
15460.0,0
15462.0,0
15463.0,2
15464.0,0
15466.0,2
15467.0,2
15468.0,0
15469.0,2
15471.0,0
15472.0,2
15473.0,1
15475.0,2
15478.0,2
15480.0,0
15483.0,2
15484.0,1
15485.0,1
15489.0,2
15491.0,1
15492.0,0
15493.0,1
15494.0,1
15497.0,0
15500.0,0
15503.0,2
15504.0,0
15505.0,1
15506.0,2
15507.0,0
15508.0,2
15511.0,2
15512.0,0
15513.0,1
15514.0,1
15516.0,0
15517.0,0
15518.0,1
15520.0,2
15521.0,1
15522.0,0
15523.0,2
15525.0,0
15526.0,2
15527.0,0
15528.0,0
15529.0,1
15530.0,2
15531.0,1
15532.0,2
15533.0,2
15535.0,2
15537.0,0
15539.0,2
15540.0,0
15541.0,0
15543.0,2
15544.0,1
15545.0,2
15547.0,1
15549.0,2
15550.0,2
15551.0,2
15552.0,2
15553.0,0
15554.0,0
15555.0,1
15556.0,0
15557.0,2
15561.0,0
15563.0,1
15565.0,2
15567.0,0
15568.0,0
15569.0,2
15570.0,1
15571.0,2
15572.0,0
15573.0,2
15574.0,2
15576.0,0
15577.0,0
15578.0,2
15579.0,2
15581.0,0
15582.0,0
15584.0,0
15585.0,2
15587.0,2
15589.0,0
15592.0,0
15593.0,2
15594.0,0
15596.0,1
15597.0,2
15598.0,0
15599.0,2
15601.0,1
15602.0,1
15603.0,2
15604.0,0
15605.0,2
15606.0,1
15607.0,2
15608.0,0
15609.0,0
15610.0,0
15611.0,1
15612.0,2
15615.0,1
15618.0,0
15619.0,0
15620.0,1
15621.0,0
15622.0,1
15623.0,2
15624.0,0
15625.0,1
15626.0,0
15628.0,1
15630.0,0
15632.0,1
15634.0,0
15636.0,2
15637.0,0
15638.0,2
15639.0,2
15641.0,0
15643.0,0
15644.0,2
15645.0,0
15646.0,2
15648.0,2
15649.0,0
15651.0,2
15652.0,2
15653.0,0
15654.0,0
15655.0,2
15656.0,0
15658.0,2
15659.0,2
15660.0,1
15661.0,0
15663.0,2
15664.0,2
15665.0,2
15667.0,0
15669.0,2
15670.0,0
15671.0,1
15673.0,0
15674.0,1
15675.0,2
15676.0,1
15677.0,2
15678.0,0
15679.0,0
15680.0,0
15681.0,2
15683.0,2
15687.0,1
15689.0,0
15690.0,0
15691.0,2
15692.0,2
15694.0,1
15695.0,2
15696.0,1
15699.0,0
15700.0,2
15701.0,2
15703.0,2
15704.0,2
15705.0,2
15706.0,0
15707.0,2
15708.0,1
15709.0,0
15712.0,2
15713.0,0
15714.0,0
15716.0,2
15717.0,0
15719.0,1
15720.0,0
15721.0,0
15722.0,1
15723.0,2
15724.0,2
15725.0,2
15727.0,1
15728.0,2
15729.0,0
15730.0,0
15732.0,0
15733.0,0
15734.0,0
15737.0,1
15738.0,1
15739.0,0
15740.0,2
15743.0,0
15744.0,2
15745.0,2
15746.0,2
15747.0,2
15748.0,2
15750.0,1
15752.0,1
15754.0,0
15755.0,1
15756.0,2
15757.0,0
15758.0,0
15759.0,2
15762.0,2
15763.0,2
15764.0,1
15766.0,2
15768.0,2
15773.0,2
15774.0,2
15775.0,2
15776.0,2
15777.0,0
15780.0,0
15781.0,0
15782.0,1
15783.0,0
15785.0,1
15787.0,2
15789.0,2
15790.0,0
15791.0,1
15793.0,0
15795.0,0
15796.0,2
15797.0,1
15799.0,2
15800.0,0
15801.0,0
15803.0,0
15804.0,1
15805.0,1
15806.0,0
15807.0,2
15809.0,2
15810.0,1
15811.0,1
15812.0,2
15813.0,2
15814.0,1
15815.0,2
15819.0,0
15820.0,0
15821.0,2
15822.0,0
15823.0,2
15825.0,0
15826.0,2
15827.0,1
15829.0,2
15830.0,0
15831.0,0
15832.0,0
15834.0,1
15835.0,2
15836.0,2
15837.0,2
15839.0,0
15840.0,0
15841.0,0
15843.0,0
15844.0,0
15845.0,1
15847.0,0
15850.0,2
15852.0,2
15853.0,0
15854.0,0
15855.0,0
15857.0,0
15858.0,0
15860.0,2
15861.0,1
15862.0,2
15863.0,0
15864.0,1
15865.0,0
15866.0,0
15867.0,1
15869.0,0
15870.0,0
15872.0,2
15874.0,1
15877.0,0
15880.0,2
15881.0,0
15882.0,0
15883.0,0
15885.0,0
15886.0,0
15888.0,0
15889.0,2
15891.0,0
15894.0,2
15895.0,0
15897.0,2
15898.0,0
15899.0,0
15900.0,0
15901.0,2
15903.0,1
15904.0,2
15906.0,2
15907.0,0
15909.0,2
15910.0,2
15912.0,0
15916.0,0
15917.0,0
15918.0,2
15919.0,2
15920.0,2
15921.0,0
15922.0,0
15923.0,2
15925.0,2
15930.0,0
15932.0,1
15933.0,2
15935.0,2
15937.0,2
15938.0,2
15939.0,1
15942.0,2
15944.0,0
15945.0,2
15947.0,2
15948.0,2
15949.0,2
15950.0,2
15951.0,2
15952.0,2
15953.0,1
15955.0,1
15957.0,0
15958.0,0
15963.0,0
15965.0,2
15967.0,0
15969.0,0
15970.0,0
15971.0,1
15973.0,0
15974.0,1
15975.0,2
15976.0,0
15977.0,0
15978.0,2
15980.0,1
15981.0,1
15983.0,1
15984.0,1
15985.0,2
15986.0,0
15987.0,2
15988.0,2
15990.0,0
15992.0,0
15993.0,1
15994.0,2
15996.0,0
15998.0,1
16003.0,1
16005.0,2
16006.0,2
16007.0,2
16008.0,0
16009.0,2
16010.0,2
16011.0,1
16012.0,2
16014.0,2
16015.0,2
16016.0,1
16017.0,2
16018.0,2
16019.0,1
16020.0,0
16022.0,2
16023.0,0
16024.0,2
16025.0,2
16026.0,2
16027.0,2
16030.0,2
16031.0,2
16034.0,0
16036.0,0
16037.0,0
16038.0,2
16040.0,0
16042.0,2
16043.0,0
16045.0,0
16048.0,0
16049.0,2
16050.0,2
16052.0,2
16053.0,1
16054.0,2
16055.0,0
16056.0,0
16057.0,1
16059.0,0
16062.0,2
16063.0,2
16065.0,2
16066.0,2
16070.0,0
16071.0,0
16072.0,2
16073.0,0
16076.0,1
16079.0,2
16080.0,0
16081.0,1
16083.0,0
16084.0,2
16085.0,0
16086.0,0
16091.0,0
16092.0,0
16094.0,1
16096.0,2
16097.0,0
16098.0,0
16099.0,2
16101.0,1
16102.0,0
16103.0,0
16104.0,2
16105.0,0
16106.0,0
16107.0,2
16108.0,2
16109.0,2
16110.0,0
16112.0,0
16113.0,2
16114.0,0
16115.0,2
16116.0,2
16117.0,2
16119.0,0
16120.0,0
16121.0,2
16122.0,2
16123.0,0
16124.0,0
16125.0,0
16127.0,0
16128.0,2
16131.0,1
16134.0,2
16135.0,0
16136.0,0
16139.0,0
16140.0,0
16141.0,0
16142.0,0
16143.0,0
16145.0,1
16146.0,2
16147.0,2
16149.0,0
16150.0,1
16152.0,1
16153.0,2
16156.0,1
16157.0,0
16159.0,2
16160.0,1
16162.0,2
16163.0,2
16164.0,0
16168.0,1
16169.0,2
16170.0,1
16171.0,0
16172.0,0
16173.0,2
16174.0,0
16175.0,2
16177.0,2
16178.0,2
16179.0,0
16181.0,0
16182.0,1
16183.0,0
16184.0,2
16185.0,2
16186.0,1
16187.0,1
16188.0,0
16189.0,2
16190.0,2
16193.0,2
16198.0,2
16200.0,0
16201.0,0
16202.0,0
16203.0,0
16204.0,0
16205.0,0
16206.0,2
16207.0,0
16208.0,0
16209.0,0
16211.0,0
16212.0,0
16213.0,2
16214.0,0
16215.0,0
16216.0,2
16217.0,0
16218.0,1
16221.0,2
16222.0,0
16224.0,2
16225.0,0
16226.0,0
16227.0,2
16229.0,0
16230.0,0
16232.0,2
16233.0,2
16235.0,0
16236.0,2
16239.0,2
16240.0,1
16241.0,1
16242.0,1
16243.0,2
16244.0,2
16245.0,1
16247.0,0
16248.0,2
16249.0,2
16250.0,0
16252.0,0
16253.0,1
16255.0,1
16256.0,2
16258.0,1
16260.0,2
16261.0,2
16262.0,0
16265.0,1
16266.0,0
16268.0,2
16270.0,0
16271.0,2
16272.0,0
16274.0,0
16275.0,2
16276.0,2
16278.0,0
16279.0,0
16281.0,1
16282.0,0
16283.0,2
16284.0,0
16287.0,2
16292.0,0
16293.0,1
16295.0,0
16297.0,0
16298.0,0
16302.0,2
16303.0,1
16305.0,2
16306.0,2
16309.0,0
16311.0,2
16313.0,2
16315.0,2
16316.0,1
16317.0,2
16318.0,2
16319.0,2
16320.0,0
16322.0,2
16324.0,0
16325.0,2
16326.0,2
16327.0,1
16330.0,0
16332.0,0
16337.0,2
16338.0,0
16339.0,0
16340.0,0
16341.0,1
16342.0,0
16343.0,0
16344.0,0
16345.0,0
16347.0,2
16348.0,0
16349.0,0
16350.0,2
16351.0,0
16352.0,0
16353.0,1
16354.0,0
16356.0,0
16357.0,2
16358.0,0
16359.0,1
16360.0,1
16361.0,2
16362.0,2
16363.0,0
16364.0,0
16365.0,0
16366.0,0
16367.0,0
16368.0,0
16369.0,0
16370.0,2
16372.0,2
16374.0,0
16376.0,0
16377.0,2
16378.0,0
16379.0,1
16380.0,2
16383.0,0
16384.0,0
16385.0,0
16386.0,2
16387.0,2
16389.0,0
16392.0,0
16393.0,1
16394.0,1
16395.0,2
16398.0,1
16399.0,2
16400.0,0
16401.0,1
16402.0,2
16403.0,0
16404.0,2
16405.0,0
16406.0,0
16407.0,2
16409.0,0
16411.0,2
16412.0,0
16413.0,2
16414.0,2
16415.0,0
16416.0,2
16418.0,0
16419.0,0
16423.0,0
16424.0,0
16425.0,2
16426.0,2
16427.0,0
16429.0,2
16430.0,2
16431.0,0
16432.0,2
16433.0,2
16434.0,2
16438.0,2
16440.0,1
16441.0,0
16442.0,0
16444.0,2
16445.0,2
16446.0,0
16447.0,0
16448.0,0
16449.0,2
16450.0,0
16451.0,0
16455.0,2
16456.0,2
16457.0,2
16458.0,1
16460.0,0
16461.0,0
16462.0,0
16463.0,1
16464.0,0
16466.0,2
16468.0,0
16469.0,2
16470.0,0
16471.0,2
16473.0,2
16474.0,1
16475.0,2
16477.0,0
16478.0,0
16479.0,0
16480.0,2
16482.0,2
16483.0,0
16484.0,2
16485.0,2
16488.0,0
16491.0,0
16493.0,2
16494.0,0
16495.0,0
16496.0,1
16497.0,1
16498.0,2
16499.0,0
16500.0,2
16503.0,2
16504.0,0
16505.0,0
16506.0,2
16509.0,0
16510.0,2
16511.0,2
16513.0,2
16515.0,0
16516.0,0
16517.0,0
16518.0,2
16519.0,0
16520.0,2
16526.0,0
16527.0,0
16528.0,0
16529.0,2
16531.0,2
16533.0,2
16535.0,2
16536.0,2
16539.0,0
16542.0,0
16545.0,0
16546.0,0
16549.0,1
16550.0,1
16551.0,0
16552.0,0
16553.0,1
16554.0,1
16555.0,0
16556.0,1
16557.0,0
16558.0,1
16560.0,2
16561.0,0
16563.0,0
16565.0,2
16566.0,2
16567.0,2
16569.0,0
16570.0,1
16571.0,1
16572.0,0
16573.0,2
16574.0,2
16581.0,2
16582.0,2
16583.0,0
16584.0,0
16586.0,0
16587.0,2
16589.0,2
16591.0,2
16592.0,1
16593.0,2
16594.0,2
16595.0,2
16596.0,0
16597.0,0
16598.0,2
16600.0,0
16601.0,2
16602.0,2
16603.0,2
16607.0,1
16609.0,1
16610.0,0
16611.0,0
16612.0,0
16613.0,2
16614.0,2
16616.0,2
16617.0,0
16618.0,1
16619.0,0
16620.0,2
16621.0,2
16623.0,2
16624.0,0
16625.0,2
16626.0,1
16627.0,0
16628.0,2
16629.0,2
16633.0,1
16634.0,2
16637.0,0
16638.0,0
16639.0,0
16641.0,2
16642.0,0
16643.0,2
16644.0,0
16647.0,2
16648.0,2
16650.0,2
16653.0,1
16654.0,0
16655.0,1
16657.0,0
16658.0,0
16659.0,2
16660.0,0
16665.0,2
16666.0,2
16667.0,2
16668.0,0
16669.0,0
16670.0,1
16671.0,1
16672.0,1
16674.0,2
16676.0,2
16678.0,1
16679.0,0
16680.0,2
16681.0,2
16682.0,2
16685.0,2
16686.0,1
16688.0,2
16689.0,2
16690.0,0
16693.0,2
16696.0,0
16697.0,0
16698.0,2
16700.0,1
16706.0,0
16708.0,0
16709.0,1
16710.0,0
16711.0,2
16712.0,1
16714.0,0
16715.0,2
16716.0,0
16717.0,1
16718.0,2
16719.0,0
16720.0,2
16721.0,0
16722.0,1
16723.0,0
16725.0,2
16726.0,2
16727.0,2
16728.0,2
16729.0,1
16730.0,0
16732.0,0
16734.0,0
16735.0,1
16739.0,2
16742.0,0
16743.0,1
16744.0,2
16745.0,1
16746.0,1
16747.0,0
16748.0,0
16750.0,0
16751.0,1
16752.0,2
16753.0,0
16755.0,0
16756.0,0
16757.0,0
16758.0,0
16759.0,0
16761.0,2
16762.0,2
16763.0,0
16764.0,1
16766.0,2
16767.0,1
16768.0,2
16769.0,2
16770.0,2
16771.0,0
16773.0,2
16774.0,0
16775.0,0
16776.0,0
16777.0,2
16778.0,0
16780.0,0
16781.0,2
16782.0,1
16784.0,2
16788.0,0
16789.0,2
16790.0,1
16791.0,0
16792.0,0
16793.0,2
16794.0,2
16795.0,2
16796.0,2
16800.0,0
16801.0,2
16803.0,0
16804.0,0
16805.0,0
16806.0,2
16807.0,0
16808.0,2
16809.0,0
16810.0,0
16811.0,0
16812.0,0
16813.0,2
16814.0,1
16816.0,2
16817.0,1
16818.0,1
16820.0,0
16823.0,0
16824.0,0
16825.0,0
16826.0,0
16828.0,2
16829.0,0
16830.0,0
16832.0,2
16833.0,2
16834.0,0
16835.0,0
16836.0,0
16837.0,1
16838.0,2
16841.0,0
16842.0,2
16843.0,1
16846.0,2
16847.0,2
16848.0,0
16849.0,0
16850.0,0
16851.0,0
16852.0,2
16855.0,0
16856.0,2
16858.0,0
16859.0,1
16861.0,0
16863.0,0
16866.0,2
16869.0,0
16871.0,1
16872.0,2
16875.0,1
16877.0,2
16878.0,0
16880.0,2
16882.0,0
16883.0,2
16884.0,0
16885.0,2
16887.0,2
16889.0,2
16891.0,2
16892.0,2
16893.0,0
16895.0,2
16897.0,2
16898.0,0
16899.0,2
16900.0,2
16902.0,0
16903.0,2
16904.0,1
16905.0,1
16906.0,0
16907.0,2
16909.0,0
16910.0,2
16912.0,1
16913.0,0
16914.0,2
16915.0,0
16916.0,0
16917.0,0
16918.0,0
16919.0,0
16921.0,2
16924.0,2
16926.0,2
16927.0,0
16928.0,1
16929.0,2
16930.0,2
16931.0,1
16932.0,0
16933.0,1
16934.0,2
16936.0,0
16938.0,2
16940.0,1
16942.0,2
16943.0,0
16945.0,1
16947.0,0
16948.0,2
16949.0,2
16950.0,2
16951.0,0
16952.0,0
16954.0,0
16955.0,0
16956.0,0
16957.0,2
16959.0,0
16960.0,2
16961.0,0
16963.0,2
16965.0,0
16966.0,1
16967.0,2
16968.0,0
16969.0,0
16971.0,0
16976.0,2
16978.0,2
16979.0,1
16980.0,0
16982.0,0
16983.0,2
16985.0,1
16986.0,1
16987.0,2
16988.0,2
16989.0,0
16992.0,0
16996.0,1
16997.0,2
16998.0,0
16999.0,0
17001.0,1
17002.0,2
17004.0,2
17006.0,0
17007.0,2
17010.0,0
17011.0,0
17014.0,0
17015.0,0
17018.0,2
17019.0,0
17022.0,0
17024.0,0
17025.0,0
17026.0,2
17027.0,0
17029.0,2
17030.0,2
17031.0,2
17033.0,0
17034.0,0
17035.0,0
17037.0,0
17038.0,0
17040.0,0
17041.0,0
17042.0,0
17043.0,0
17044.0,0
17045.0,2
17046.0,0
17047.0,0
17048.0,1
17049.0,1
17050.0,2
17051.0,2
17052.0,2
17053.0,0
17054.0,0
17058.0,2
17059.0,1
17060.0,2
17061.0,1
17062.0,2
17063.0,1
17064.0,2
17068.0,1
17069.0,1
17070.0,0
17071.0,1
17073.0,0
17075.0,0
17076.0,2
17078.0,2
17079.0,2
17080.0,2
17081.0,0
17082.0,2
17083.0,0
17084.0,1
17085.0,2
17086.0,2
17088.0,2
17090.0,0
17091.0,1
17092.0,2
17094.0,2
17095.0,1
17096.0,0
17097.0,0
17100.0,0
17101.0,0
17105.0,2
17109.0,2
17110.0,0
17111.0,2
17114.0,2
17115.0,0
17117.0,2
17118.0,0
17119.0,0
17120.0,0
17122.0,2
17123.0,2
17124.0,0
17125.0,2
17126.0,2
17128.0,2
17131.0,2
17133.0,1
17134.0,2
17135.0,0
17138.0,0
17140.0,0
17142.0,2
17144.0,2
17146.0,0
17147.0,1
17148.0,0
17152.0,0
17153.0,0
17154.0,2
17155.0,0
17157.0,2
17158.0,0
17159.0,2
17160.0,1
17162.0,0
17163.0,2
17164.0,1
17165.0,0
17166.0,2
17169.0,2
17171.0,0
17172.0,2
17173.0,1
17174.0,2
17175.0,0
17176.0,2
17179.0,2
17180.0,2
17181.0,2
17183.0,1
17186.0,0
17187.0,0
17188.0,1
17189.0,0
17190.0,0
17191.0,2
17193.0,1
17194.0,0
17197.0,2
17198.0,2
17201.0,0
17203.0,1
17204.0,1
17205.0,0
17206.0,0
17211.0,2
17212.0,2
17213.0,1
17214.0,0
17217.0,0
17218.0,2
17219.0,0
17220.0,1
17221.0,2
17222.0,0
17223.0,0
17226.0,2
17227.0,0
17228.0,0
17229.0,0
17231.0,1
17232.0,0
17233.0,2
17234.0,2
17235.0,0
17236.0,2
17237.0,2
17238.0,1
17239.0,0
17242.0,2
17244.0,0
17245.0,2
17247.0,2
17248.0,2
17250.0,0
17251.0,2
17252.0,0
17253.0,0
17254.0,0
17255.0,2
17256.0,0
17259.0,0
17262.0,0
17263.0,2
17265.0,2
17266.0,0
17267.0,2
17268.0,0
17272.0,1
17274.0,2
17277.0,2
17278.0,0
17279.0,2
17282.0,2
17284.0,2
17286.0,2
17287.0,0
17288.0,2
17289.0,2
17290.0,0
17293.0,0
17295.0,2
17297.0,0
17298.0,0
17299.0,2
17301.0,2
17302.0,0
17303.0,0
17309.0,0
17311.0,2
17312.0,2
17313.0,1
17314.0,1
17315.0,1
17320.0,2
17321.0,0
17323.0,2
17324.0,2
17325.0,2
17329.0,2
17330.0,0
17333.0,2
17334.0,2
17337.0,1
17338.0,1
17339.0,0
17341.0,0
17343.0,2
17344.0,0
17345.0,2
17346.0,1
17348.0,2
17349.0,0
17350.0,0
17351.0,2
17353.0,0
17354.0,1
17356.0,0
17357.0,0
17358.0,2
17359.0,0
17360.0,0
17361.0,0
17362.0,2
17364.0,1
17365.0,1
17367.0,2
17368.0,2
17370.0,2
17371.0,0
17372.0,2
17373.0,2
17374.0,2
17375.0,0
17376.0,0
17377.0,1
17379.0,0
17383.0,0
17384.0,2
17385.0,2
17386.0,1
17387.0,2
17388.0,2
17391.0,0
17392.0,2
17394.0,0
17397.0,2
17398.0,0
17400.0,2
17402.0,2
17403.0,2
17405.0,0
17406.0,0
17408.0,0
17409.0,0
17410.0,0
17411.0,2
17412.0,0
17414.0,0
17415.0,0
17416.0,1
17418.0,2
17419.0,1
17420.0,0
17422.0,1
17423.0,0
17425.0,0
17426.0,1
17427.0,2
17429.0,2
17430.0,0
17431.0,2
17432.0,0
17433.0,0
17434.0,1
17436.0,2
17438.0,2
17440.0,0
17442.0,1
17444.0,0
17446.0,0
17447.0,2
17449.0,0
17451.0,1
17453.0,0
17454.0,2
17455.0,2
17456.0,2
17457.0,2
17458.0,2
17459.0,0
17460.0,2
17461.0,2
17462.0,0
17463.0,2
17464.0,0
17466.0,2
17468.0,2
17469.0,0
17470.0,0
17472.0,2
17475.0,0
17480.0,2
17481.0,2
17483.0,2
17486.0,0
17489.0,0
17490.0,1
17491.0,1
17492.0,0
17495.0,0
17496.0,2
17498.0,2
17499.0,0
17500.0,2
17501.0,0
17502.0,0
17503.0,0
17504.0,1
17505.0,0
17506.0,2
17507.0,2
17508.0,2
17510.0,0
17512.0,1
17513.0,0
17514.0,0
17515.0,0
17516.0,2
17517.0,2
17519.0,0
17520.0,0
17521.0,0
17522.0,2
17523.0,2
17524.0,0
17525.0,0
17526.0,1
17527.0,0
17528.0,1
17530.0,2
17531.0,2
17534.0,0
17535.0,2
17536.0,0
17537.0,0
17538.0,0
17540.0,0
17542.0,0
17545.0,2
17547.0,2
17548.0,0
17549.0,0
17550.0,2
17551.0,0
17552.0,2
17553.0,0
17554.0,2
17555.0,2
17556.0,0
17557.0,0
17560.0,2
17561.0,2
17562.0,2
17564.0,0
17566.0,2
17567.0,1
17569.0,0
17571.0,2
17572.0,0
17573.0,2
17574.0,0
17576.0,1
17578.0,2
17579.0,0
17580.0,0
17582.0,2
17584.0,2
17585.0,0
17588.0,0
17589.0,0
17590.0,0
17591.0,0
17593.0,1
17594.0,2
17595.0,2
17596.0,1
17597.0,1
17600.0,0
17601.0,2
17602.0,1
17603.0,2
17604.0,2
17608.0,2
17609.0,2
17611.0,1
17612.0,1
17613.0,1
17614.0,2
17615.0,2
17616.0,0
17618.0,2
17619.0,0
17620.0,0
17621.0,0
17623.0,0
17624.0,2
17625.0,2
17628.0,0
17629.0,2
17630.0,2
17631.0,2
17633.0,1
17634.0,2
17636.0,2
17637.0,0
17639.0,0
17640.0,0
17642.0,2
17643.0,0
17644.0,1
17646.0,2
17647.0,0
17648.0,0
17649.0,2
17650.0,2
17651.0,1
17652.0,1
17653.0,0
17654.0,0
17655.0,0
17656.0,0
17658.0,0
17659.0,1
17660.0,2
17663.0,1
17664.0,0
17666.0,0
17667.0,0
17668.0,0
17669.0,1
17670.0,0
17671.0,2
17672.0,1
17673.0,2
17674.0,0
17676.0,0
17678.0,0
17679.0,1
17680.0,0
17682.0,1
17684.0,2
17685.0,1
17686.0,1
17690.0,1
17691.0,2
17692.0,0
17693.0,0
17694.0,2
17695.0,0
17696.0,1
17697.0,2
17698.0,2
17700.0,1
17701.0,2
17702.0,1
17703.0,0
17704.0,2
17705.0,0
17707.0,2
17708.0,0
17709.0,2
17711.0,0
17712.0,0
17714.0,2
17716.0,1
17718.0,2
17719.0,1
17720.0,2
17722.0,1
17723.0,0
17724.0,2
17725.0,1
17727.0,2
17728.0,1
17730.0,1
17731.0,0
17732.0,2
17733.0,0
17734.0,0
17735.0,1
17736.0,2
17737.0,0
17738.0,1
17739.0,0
17742.0,0
17744.0,1
17746.0,0
17747.0,0
17749.0,0
17750.0,1
17754.0,0
17757.0,1
17758.0,2
17759.0,0
17760.0,2
17761.0,0
17764.0,2
17765.0,0
17767.0,2
17768.0,2
17769.0,1
17770.0,0
17771.0,2
17772.0,0
17774.0,2
17775.0,0
17777.0,0
17779.0,0
17781.0,2
17783.0,0
17785.0,0
17786.0,2
17787.0,2
17788.0,0
17789.0,2
17790.0,2
17791.0,2
17793.0,0
17795.0,0
17796.0,2
17797.0,2
17799.0,1
17800.0,2
17802.0,2
17805.0,0
17806.0,0
17809.0,1
17812.0,2
17813.0,1
17816.0,2
17817.0,0
17819.0,1
17820.0,0
17824.0,0
17827.0,1
17828.0,1
17829.0,0
17830.0,2
17831.0,2
17832.0,2
17835.0,0
17836.0,2
17837.0,1
17838.0,2
17839.0,2
17843.0,0
17844.0,2
17848.0,2
17849.0,0
17852.0,0
17854.0,0
17855.0,2
17856.0,1
17858.0,1
17859.0,0
17860.0,0
17861.0,1
17862.0,2
17863.0,1
17864.0,2
17866.0,0
17867.0,1
17869.0,0
17870.0,1
17871.0,2
17873.0,0
17874.0,2
17877.0,0
17878.0,2
17879.0,2
17880.0,2
17881.0,0
17883.0,2
17884.0,0
17885.0,2
17886.0,0
17887.0,0
17888.0,2
17889.0,2
17890.0,0
17891.0,2
17892.0,2
17893.0,2
17894.0,0
17895.0,0
17896.0,0
17897.0,0
17898.0,0
17899.0,2
17900.0,0
17901.0,2
17904.0,2
17905.0,0
17906.0,0
17908.0,0
17911.0,0
17912.0,2
17913.0,2
17914.0,0
17917.0,0
17919.0,0
17920.0,1
17921.0,2
17926.0,2
17928.0,2
17929.0,2
17930.0,2
17931.0,0
17932.0,2
17934.0,0
17935.0,2
17936.0,2
17937.0,1
17939.0,2
17940.0,1
17941.0,0
17942.0,2
17946.0,0
17947.0,0
17950.0,2
17951.0,0
17954.0,1
17955.0,0
17957.0,0
17958.0,0
17960.0,0
17961.0,1
17962.0,0
17964.0,0
17965.0,2
17966.0,0
17967.0,2
17968.0,0
17969.0,0
17970.0,2
17972.0,0
17973.0,0
17974.0,0
17975.0,1
17976.0,2
17977.0,2
17978.0,2
17979.0,2
17980.0,0
17984.0,2
17985.0,2
17987.0,0
17988.0,0
17990.0,2
17991.0,2
17994.0,0
17995.0,2
17997.0,1
17999.0,0
18001.0,0
18004.0,2
18005.0,0
18006.0,0
18008.0,0
18009.0,0
18010.0,0
18011.0,0
18013.0,2
18014.0,2
18015.0,0
18016.0,0
18017.0,0
18018.0,0
18019.0,0
18022.0,2
18024.0,2
18027.0,2
18030.0,0
18032.0,2
18033.0,0
18034.0,2
18035.0,2
18036.0,2
18037.0,2
18040.0,2
18041.0,1
18042.0,0
18043.0,0
18044.0,0
18045.0,0
18048.0,2
18050.0,0
18053.0,2
18055.0,1
18056.0,2
18058.0,0
18059.0,0
18061.0,2
18062.0,0
18064.0,2
18065.0,1
18066.0,2
18067.0,2
18069.0,0
18071.0,2
18072.0,0
18073.0,1
18074.0,0
18075.0,1
18077.0,2
18078.0,2
18079.0,1
18081.0,2
18082.0,0
18084.0,0
18085.0,2
18086.0,2
18088.0,2
18092.0,1
18093.0,1
18094.0,0
18095.0,0
18096.0,2
18097.0,1
18099.0,2
18101.0,0
18104.0,0
18105.0,0
18106.0,2
18108.0,0
18110.0,2
18112.0,2
18114.0,0
18116.0,2
18117.0,0
18119.0,0
18120.0,0
18121.0,2
18122.0,2
18123.0,0
18125.0,2
18126.0,0
18127.0,2
18129.0,2
18130.0,1
18135.0,2
18136.0,0
18138.0,2
18142.0,2
18143.0,0
18144.0,0
18145.0,2
18146.0,2
18147.0,0
18149.0,2
18150.0,2
18151.0,2
18154.0,2
18155.0,0
18156.0,2
18158.0,0
18159.0,2
18160.0,2
18161.0,2
18164.0,0
18165.0,0
18167.0,2
18168.0,2
18169.0,0
18170.0,2
18171.0,1
18172.0,1
18173.0,2
18176.0,2
18177.0,0
18178.0,1
18179.0,0
18180.0,0
18181.0,0
18183.0,2
18185.0,0
